"acr-15,acc-1,glr-4",SAAVL
"acr-15,acc-1,glr-4",SAAVR
"ser-2,exp-1,glr-4,glr-5,npr-2",SABD
"ser-2,glr-4,glr-5,npr-2",SABVL
"ser-2,glr-4,glr-5,npr-2",SABVR
"ser-2,tyra-3,lgc-55,acr-2,npr-1,egl-6",SDQL
"ser-2,tyra-3,lgc-55,acr-2,npr-1,egl-6",SDQR
"dop-2,dop-3,ser-3,ser-6,ser-2,unc-29,acr-15,ggr-2",SIADL
"dop-2,dop-3,ser-3,ser-6,ser-2,unc-29,acr-15,ggr-2",SIADR
"dop-2,dop-3,ser-3,ser-6,ser-2,unc-29,acr-15,ggr-2",SIAVL
"dop-2,dop-3,ser-3,ser-6,ser-2,unc-29,acr-15,ggr-2",SIAVR
"dop-2,unc-29,acr-15,acr-16,glr-4,glr-5",SIBDL
"dop-2,unc-29,acr-15,acr-16,glr-4,glr-5",SIBDR
"dop-2,unc-29,acr-15,acr-16,glr-4,glr-5",SIBVL
"dop-2,unc-29,acr-15,acr-16,glr-4,glr-5",SIBVR
"unc-29,acr-15,npr-1",SMBDL
"unc-29,acr-15,npr-1",SMBDR
"unc-29,acr-15",SMBVL
"unc-29,acr-15",SMBVR
"lgc-55,unc-29,acr-15,acr-16,acc-1,ggr-2,gbb-1,glr-1,glr-4,glr-5,ntr-2",SMDDL
"lgc-55,unc-29,acr-15,acr-16,acc-1,ggr-2,gbb-1,glr-1,glr-4,glr-5,ntr-2",SMDDR
"lgc-55,unc-29,acr-15,acr-16,acc-1,ggr-1,ggr-2,gbb-1,glr-1,glr-4,glr-5,ntr-2",SMDVL
"lgc-55,unc-29,acr-15,acr-16,acc-1,ggr-1,ggr-2,gbb-1,glr-1,glr-4,glr-5,ntr-2",SMDVR
"dop-6,glr-4,glr-5",URADL
"dop-6,glr-4,glr-5",URADR
"dop-6,glr-4,glr-5",URAVL
"dop-6,glr-4,glr-5",URAVR
"glr-5,glr-8",URBL
"glr-5,glr-8",URBR
